127.0.0.1 - - [24/Apr/2017:23:31:31 -0700] "GET / HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:03 -0700] "POST /HW5/Upload?Id=0 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:03 -0700] "GET /HW5/Homepage HTTP/1.1" 200 2678
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:07 -0700] "GET /HW5/EditFolder?Id=7 HTTP/1.1" 200 492
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:11 -0700] "GET /HW5/Download?Id=7 HTTP/1.1" 200 154919
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:13 -0700] "GET /HW5/EditFolder?Id=7 HTTP/1.1" 200 492
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:16 -0700] "POST /HW5/EditFolder HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:16 -0700] "GET /HW5/Homepage HTTP/1.1" 200 2676
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:19 -0700] "GET /HW5/Download?Id=7 HTTP/1.1" 200 154919
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:21 -0700] "GET /HW5/SubFolder?Id=6 HTTP/1.1" 200 1492
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:23 -0700] "GET /HW5/NewFolder?Id=6 HTTP/1.1" 200 455
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:25 -0700] "POST /HW5/NewFolder HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:25 -0700] "GET /HW5/SubFolder?Id=6 HTTP/1.1" 200 2281
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:27 -0700] "GET /HW5/Upload?Id=6 HTTP/1.1" 200 436
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:31 -0700] "POST /HW5/Upload?Id=6 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:32 -0700] "GET /HW5/SubFolder?Id=6 HTTP/1.1" 200 3144
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:42 -0700] "GET /HW5/EditFolder?Id=8 HTTP/1.1" 200 489
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:47 -0700] "POST /HW5/EditFolder HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:47 -0700] "GET /HW5/SubFolder?Id=6 HTTP/1.1" 200 3140
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:50 -0700] "GET /HW5/Homepage HTTP/1.1" 200 2746
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:59 -0700] "GET /HW5/Logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:40:59 -0700] "GET /HW5/Login HTTP/1.1" 200 763
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:08 -0700] "POST /HW5/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:09 -0700] "GET /HW5/Homepage HTTP/1.1" 200 913
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:11 -0700] "GET /HW5/NewFolder HTTP/1.1" 200 455
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:14 -0700] "POST /HW5/NewFolder HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:14 -0700] "GET /HW5/Homepage HTTP/1.1" 200 1914
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:16 -0700] "GET /HW5/Upload HTTP/1.1" 200 436
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:19 -0700] "POST /HW5/Upload?Id=0 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:19 -0700] "GET /HW5/Homepage HTTP/1.1" 200 2693
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:21 -0700] "GET /HW5/SubFolder?Id=10 HTTP/1.1" 200 1494
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:23 -0700] "GET /HW5/NewFolder?Id=10 HTTP/1.1" 200 456
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:26 -0700] "POST /HW5/NewFolder HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:26 -0700] "GET /HW5/SubFolder?Id=10 HTTP/1.1" 200 2286
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:28 -0700] "GET /HW5/Upload?Id=10 HTTP/1.1" 200 437
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:33 -0700] "POST /HW5/Upload?Id=10 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:33 -0700] "GET /HW5/SubFolder?Id=10 HTTP/1.1" 200 3154
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:36 -0700] "GET /HW5/Logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:36 -0700] "GET /HW5/Login HTTP/1.1" 200 763
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:43 -0700] "POST /HW5/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:43 -0700] "GET /HW5/Homepage HTTP/1.1" 200 2746
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:41:47 -0700] "GET /HW5/SubFolder?Id=6 HTTP/1.1" 200 3140
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:43:52 -0700] "GET /HW5/SubFolder?Id=6 HTTP/1.1" 200 3140
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:43:54 -0700] "GET /HW5/Homepage HTTP/1.1" 200 2746
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:43:59 -0700] "GET /HW5/Logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:43:59 -0700] "GET /HW5/Login HTTP/1.1" 200 763
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:44:05 -0700] "POST /HW5/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:44:05 -0700] "GET /HW5/Homepage HTTP/1.1" 200 2763
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:44:08 -0700] "GET /HW5/Logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:44:08 -0700] "GET /HW5/Login HTTP/1.1" 200 763
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:44:14 -0700] "POST /HW5/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:44:15 -0700] "GET /HW5/Homepage HTTP/1.1" 200 2746
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:45:55 -0700] "GET /HW5/Homepage HTTP/1.1" 200 2746
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:48:27 -0700] "GET /HW4/Main HTTP/1.1" 404 1081
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:48:32 -0700] "GET /HW5/Main HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:48:34 -0700] "GET /HW5/Login HTTP/1.1" 200 763
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:48:39 -0700] "POST /HW5/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:48:39 -0700] "GET /HW5/Homepage HTTP/1.1" 200 2746
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:52:33 -0700] "GET /HW5/SubFolder?Id=6 HTTP/1.1" 200 3140
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:59:17 -0700] "GET /HW5/SubFolder?Id=6 HTTP/1.1" 200 3140
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:59:27 -0700] "GET /HW5/Homepage HTTP/1.1" 200 2746
0:0:0:0:0:0:0:1 - - [24/Apr/2017:23:59:29 -0700] "GET /HW5/SubFolder?Id=6 HTTP/1.1" 200 3140
