127.0.0.1 - - [17/May/2017:20:18:28 -0700] "GET / HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [17/May/2017:21:19:25 -0700] "POST /Final/AddCourse HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2017:21:19:25 -0700] "GET /Final/Homepage HTTP/1.1" 200 919
0:0:0:0:0:0:0:1 - - [17/May/2017:21:19:30 -0700] "GET /Final/AddCourse HTTP/1.1" 200 428
0:0:0:0:0:0:0:1 - - [17/May/2017:21:20:13 -0700] "POST /Final/AddCourse HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2017:21:20:13 -0700] "GET /Final/Homepage HTTP/1.1" 200 1008
0:0:0:0:0:0:0:1 - - [17/May/2017:21:20:17 -0700] "GET /Final/AddCourse HTTP/1.1" 200 428
0:0:0:0:0:0:0:1 - - [17/May/2017:21:20:26 -0700] "POST /Final/AddCourse HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2017:21:20:26 -0700] "GET /Final/Homepage HTTP/1.1" 200 1097
0:0:0:0:0:0:0:1 - - [17/May/2017:21:20:33 -0700] "GET /Final/AddCourse HTTP/1.1" 200 428
0:0:0:0:0:0:0:1 - - [17/May/2017:21:20:41 -0700] "POST /Final/AddCourse HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2017:21:20:42 -0700] "GET /Final/Homepage HTTP/1.1" 200 1186
0:0:0:0:0:0:0:1 - - [17/May/2017:21:20:45 -0700] "GET /Final/AddCourse HTTP/1.1" 200 428
0:0:0:0:0:0:0:1 - - [17/May/2017:21:20:58 -0700] "POST /Final/AddCourse HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2017:21:20:58 -0700] "GET /Final/Homepage HTTP/1.1" 200 1276
0:0:0:0:0:0:0:1 - - [17/May/2017:21:21:01 -0700] "GET /Final/AddCourse HTTP/1.1" 200 428
0:0:0:0:0:0:0:1 - - [17/May/2017:21:21:08 -0700] "POST /Final/AddCourse HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2017:21:21:08 -0700] "GET /Final/Homepage HTTP/1.1" 200 1366
0:0:0:0:0:0:0:1 - - [17/May/2017:21:21:17 -0700] "GET /Final/AddCourse HTTP/1.1" 200 428
0:0:0:0:0:0:0:1 - - [17/May/2017:21:21:24 -0700] "POST /Final/AddCourse HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2017:21:21:24 -0700] "GET /Final/Homepage HTTP/1.1" 200 1456
0:0:0:0:0:0:0:1 - - [17/May/2017:21:21:31 -0700] "GET /Final/CreateMapping HTTP/1.1" 200 1577
0:0:0:0:0:0:0:1 - - [17/May/2017:21:21:36 -0700] "POST /Final/CreateMapping HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2017:21:21:36 -0700] "GET /Final/Homepage HTTP/1.1" 200 1530
0:0:0:0:0:0:0:1 - - [17/May/2017:21:21:38 -0700] "GET /Final/CreateMapping HTTP/1.1" 200 1577
0:0:0:0:0:0:0:1 - - [17/May/2017:21:21:46 -0700] "POST /Final/CreateMapping HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2017:21:21:46 -0700] "GET /Final/Homepage HTTP/1.1" 200 1579
0:0:0:0:0:0:0:1 - - [17/May/2017:21:22:50 -0700] "GET /Final/CreateMapping HTTP/1.1" 500 3344
0:0:0:0:0:0:0:1 - - [17/May/2017:21:23:10 -0700] "GET /Final/CreateMapping HTTP/1.1" 500 3344
0:0:0:0:0:0:0:1 - - [17/May/2017:21:23:11 -0700] "GET /Final/CreateMapping HTTP/1.1" 500 3344
0:0:0:0:0:0:0:1 - - [17/May/2017:21:23:14 -0700] "GET /Final/CreateMapping HTTP/1.1" 500 3344
0:0:0:0:0:0:0:1 - - [17/May/2017:21:23:35 -0700] "GET /Final/Homepage HTTP/1.1" 200 1579
0:0:0:0:0:0:0:1 - - [17/May/2017:21:23:36 -0700] "GET /Final/CreateMapping HTTP/1.1" 200 1577
0:0:0:0:0:0:0:1 - - [17/May/2017:21:36:18 -0700] "GET /Final/Homepage HTTP/1.1" 200 1579
0:0:0:0:0:0:0:1 - - [17/May/2017:21:54:46 -0700] "GET /Final/Homepage HTTP/1.1" 200 1579
0:0:0:0:0:0:0:1 - - [17/May/2017:21:54:48 -0700] "GET /Final/CreateMapping HTTP/1.1" 200 1577
0:0:0:0:0:0:0:1 - - [17/May/2017:21:54:52 -0700] "GET /Final/AddCourse HTTP/1.1" 200 428
0:0:0:0:0:0:0:1 - - [17/May/2017:22:08:13 -0700] "GET /Final/Homepage HTTP/1.1" 200 785
0:0:0:0:0:0:0:1 - - [17/May/2017:22:08:14 -0700] "GET /Final/AddCourse HTTP/1.1" 200 428
0:0:0:0:0:0:0:1 - - [17/May/2017:22:08:18 -0700] "POST /Final/AddCourse HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2017:22:08:18 -0700] "GET /Final/Homepage HTTP/1.1" 200 919
0:0:0:0:0:0:0:1 - - [17/May/2017:23:23:18 -0700] "GET /Final/AddCourse HTTP/1.1" 200 428
